"","id","neighbourhood_cleansed","city","country","latitude","longitude","property_type","room_type","accommodates","bedrooms","beds","price","minimum_nights","maximum_nights","availability_30","date","revenue_30"
"494",4098481,"3e Arrondissement","lyon","france",45.75375,4.86729,"Apartment","Private room",2,1,1,20,1,14,0,"2020-07-25",600
"495",4102079,"7e Arrondissement","lyon","france",45.74725,4.84237,"Apartment","Entire home/apt",4,1,1,39,2,1125,0,"2020-07-25",1170
"496",4103384,"1er Arrondissement","lyon","france",45.77027,4.83416,"Apartment","Entire home/apt",4,1,2,59,2,15,0,"2020-07-25",1770
"497",4103566,"6e Arrondissement","lyon","france",45.76614,4.85318,"Apartment","Entire home/apt",2,1,1,55,2,1125,30,"2020-07-25",0
"498",4112040,"4e Arrondissement","lyon","france",45.77802,4.83186,"Apartment","Entire home/apt",2,1,1,80,14,120,0,"2020-07-25",2400
"499",4114452,"9e Arrondissement","lyon","france",45.76659,4.79205,"Apartment","Private room",2,1,1,32,1,1125,0,"2020-07-25",960
"500",4126356,"1er Arrondissement","lyon","france",45.77054,4.83637,"Apartment","Entire home/apt",2,1,1,55,30,1125,0,"2020-07-25",1650
"501",4127665,"7e Arrondissement","lyon","france",45.74772,4.84187,"Apartment","Entire home/apt",2,1,2,45,2,30,0,"2020-07-25",1350
"502",4134227,"2e Arrondissement","lyon","france",45.76386,4.83371,"Apartment","Entire home/apt",3,0,2,67,2,1124,0,"2020-07-25",2010
"503",4147239,"3e Arrondissement","lyon","france",45.75636,4.85867,"Apartment","Entire home/apt",2,0,0,46,1,1125,27,"2020-07-25",138
"504",4147360,"3e Arrondissement","lyon","france",45.75228,4.86574,"House","Entire home/apt",13,8,8,800,4,28,0,"2020-07-25",24000
"505",4160377,"7e Arrondissement","lyon","france",45.74864,4.8569,"Apartment","Entire home/apt",4,1,1,70,2,1125,0,"2020-07-25",2100
"506",4161825,"9e Arrondissement","lyon","france",45.77231,4.80602,"Apartment","Entire home/apt",2,1,1,40,3,1125,0,"2020-07-25",1200
"507",4170382,"1er Arrondissement","lyon","france",45.77319,4.83188,"Apartment","Entire home/apt",2,1,2,60,3,1125,23,"2020-07-25",420
"508",4172222,"3e Arrondissement","lyon","france",45.75799,4.84296,"Loft","Entire home/apt",8,4,4,150,8,1125,23,"2020-07-25",1050
"509",4181058,"5e Arrondissement","lyon","france",45.7672,4.82559,"Apartment","Entire home/apt",2,0,1,60,2,60,3,"2020-07-25",1620
"510",4190115,"2e Arrondissement","lyon","france",45.76035,4.83693,"Apartment","Entire home/apt",2,1,1,91,4,600,0,"2020-07-25",2730
"511",4206593,"4e Arrondissement","lyon","france",45.78068,4.8345,"Apartment","Entire home/apt",2,1,1,44,4,1125,0,"2020-07-25",1320
"512",4207996,"4e Arrondissement","lyon","france",45.77758,4.83464,"Apartment","Private room",1,1,1,32,1,4,9,"2020-07-25",672
"513",4214931,"1er Arrondissement","lyon","france",45.77161,4.83517,"Loft","Entire home/apt",3,1,1,65,1,8,0,"2020-07-25",1950
"514",4215869,"1er Arrondissement","lyon","france",45.76992,4.83571,"Apartment","Entire home/apt",4,1,2,75,1,1125,0,"2020-07-25",2250
"515",4217534,"1er Arrondissement","lyon","france",45.77062,4.83537,"Apartment","Entire home/apt",6,3,3,295,2,1125,30,"2020-07-25",0
"516",4226122,"3e Arrondissement","lyon","france",45.76265,4.84273,"Apartment","Private room",3,1,2,49,2,1125,24,"2020-07-25",294
"517",4231908,"4e Arrondissement","lyon","france",45.7773,4.82725,"Apartment","Entire home/apt",4,1,2,50,30,300,23,"2020-07-25",350
"518",4237582,"3e Arrondissement","lyon","france",45.75193,4.85305,"Apartment","Entire home/apt",2,0,1,50,30,1125,30,"2020-07-25",0
"519",4237789,"8e Arrondissement","lyon","france",45.73422,4.87443,"Apartment","Entire home/apt",4,2,2,145,1,1125,29,"2020-07-25",145
"520",4238307,"2e Arrondissement","lyon","france",45.75172,4.83032,"Apartment","Entire home/apt",2,1,2,74,2,1125,0,"2020-07-25",2220
"521",4239047,"2e Arrondissement","lyon","france",45.75298,4.82658,"Apartment","Entire home/apt",4,2,2,165,2,1125,0,"2020-07-25",4950
"522",4248413,"6e Arrondissement","lyon","france",45.76445,4.8678,"Apartment","Entire home/apt",6,3,3,160,2,15,22,"2020-07-25",1280
"523",4260608,"3e Arrondissement","lyon","france",45.7515,4.85489,"Apartment","Entire home/apt",6,2,3,240,2,1125,0,"2020-07-25",7200
"524",4265195,"2e Arrondissement","lyon","france",45.75126,4.82312,"Apartment","Entire home/apt",2,1,1,84,3,10,29,"2020-07-25",84
"525",4269293,"2e Arrondissement","lyon","france",45.76463,4.83632,"Apartment","Entire home/apt",4,1,4,200,2,1125,0,"2020-07-25",6000
"526",4277349,"6e Arrondissement","lyon","france",45.76748,4.85654,"Apartment","Entire home/apt",4,2,2,200,2,1125,0,"2020-07-25",6000
"527",4282076,"3e Arrondissement","lyon","france",45.757,4.84239,"Apartment","Private room",2,1,1,75,1,5,28,"2020-07-25",150
"528",4290469,"4e Arrondissement","lyon","france",45.77761,4.83603,"Apartment","Entire home/apt",2,1,1,143,2,1125,0,"2020-07-25",4290
"529",4291861,"7e Arrondissement","lyon","france",45.74846,4.84342,"Apartment","Private room",4,1,2,27,1,1125,0,"2020-07-25",810
"530",4292762,"1er Arrondissement","lyon","france",45.77183,4.82708,"Apartment","Entire home/apt",4,1,2,79,3,9,4,"2020-07-25",2054
"531",4299847,"7e Arrondissement","lyon","france",45.75303,4.8413,"Apartment","Entire home/apt",4,1,2,55,2,10,0,"2020-07-25",1650
"532",4303097,"3e Arrondissement","lyon","france",45.74753,4.86734,"Condominium","Entire home/apt",5,3,3,125,5,15,0,"2020-07-25",3750
"533",4303415,"7e Arrondissement","lyon","france",45.74935,4.83986,"Apartment","Private room",2,1,1,36,1,1125,14,"2020-07-25",576
"534",4303471,"4e Arrondissement","lyon","france",45.77698,4.82366,"Apartment","Entire home/apt",2,1,1,140,2,1125,0,"2020-07-25",4200
"535",4309128,"6e Arrondissement","lyon","france",45.76735,4.84518,"Condominium","Private room",1,1,0,40,2,1125,0,"2020-07-25",1200
"536",4313896,"2e Arrondissement","lyon","france",45.76041,4.83691,"Apartment","Private room",2,1,1,100,1,1125,0,"2020-07-25",3000
"537",4315850,"4e Arrondissement","lyon","france",45.78899,4.81973,"Apartment","Entire home/apt",4,1,1,70,2,4,30,"2020-07-25",0
"538",4319744,"2e Arrondissement","lyon","france",45.76011,4.83465,"Apartment","Private room",2,1,1,70,2,1125,0,"2020-07-25",2100
"539",4320365,"9e Arrondissement","lyon","france",45.77201,4.80216,"Apartment","Entire home/apt",4,1,2,120,3,1125,0,"2020-07-25",3600
"540",4320769,"1er Arrondissement","lyon","france",45.7705,4.83811,"Apartment","Entire home/apt",4,2,2,80,4,60,16,"2020-07-25",1120
"541",4321053,"2e Arrondissement","lyon","france",45.74326,4.81563,"Apartment","Private room",2,1,1,110,2,1125,0,"2020-07-25",3300
"542",4321439,"4e Arrondissement","lyon","france",45.77976,4.82757,"Apartment","Entire home/apt",4,2,2,75,2,120,0,"2020-07-25",2250
"543",4321523,"7e Arrondissement","lyon","france",45.75382,4.84088,"Apartment","Private room",2,1,1,80,1,1125,0,"2020-07-25",2400
"544",4322520,"2e Arrondissement","lyon","france",45.75754,4.83359,"Apartment","Entire home/apt",4,1,2,65,3,1125,0,"2020-07-25",1950
"545",4323078,"5e Arrondissement","lyon","france",45.75856,4.82452,"Apartment","Entire home/apt",4,1,2,79,2,70,0,"2020-07-25",2370
"546",4326963,"9e Arrondissement","lyon","france",45.77223,4.80419,"Apartment","Entire home/apt",4,1,2,120,3,1125,0,"2020-07-25",3600
"547",4330056,"3e Arrondissement","lyon","france",45.75416,4.86847,"Apartment","Entire home/apt",8,4,6,245,2,1125,17,"2020-07-25",3185
"548",4331719,"4e Arrondissement","lyon","france",45.7757,4.83599,"Apartment","Entire home/apt",2,1,1,80,2,3,0,"2020-07-25",2400
"549",4333340,"5e Arrondissement","lyon","france",45.75769,4.82403,"Apartment","Entire home/apt",4,1,2,80,2,1125,0,"2020-07-25",2400
"550",4345132,"6e Arrondissement","lyon","france",45.7695,4.84709,"Apartment","Entire home/apt",4,1,1,99,3,30,23,"2020-07-25",693
"551",4347295,"7e Arrondissement","lyon","france",45.73744,4.83844,"Apartment","Entire home/apt",2,1,1,65,2,4000,0,"2020-07-25",1950
"552",4347714,"1er Arrondissement","lyon","france",45.76723,4.83181,"Apartment","Entire home/apt",4,0,2,200,2,4,0,"2020-07-25",6000
"553",4348895,"4e Arrondissement","lyon","france",45.78129,4.83696,"Loft","Entire home/apt",3,1,2,61,2,100,12,"2020-07-25",1098
"554",4354425,"1er Arrondissement","lyon","france",45.77248,4.83576,"Apartment","Entire home/apt",7,3,5,190,4,1125,0,"2020-07-25",5700
"555",4357727,"1er Arrondissement","lyon","france",45.76718,4.83108,"Apartment","Entire home/apt",4,2,2,130,2,1125,23,"2020-07-25",910
"556",4362372,"7e Arrondissement","lyon","france",45.75043,4.85284,"Apartment","Entire home/apt",3,1,2,59,3,1125,0,"2020-07-25",1770
"557",4363234,"3e Arrondissement","lyon","france",45.76156,4.84447,"Apartment","Entire home/apt",6,2,2,300,1,1125,0,"2020-07-25",9000
"558",4364775,"3e Arrondissement","lyon","france",45.76325,4.8662,"Apartment","Entire home/apt",4,1,3,45,5,1125,0,"2020-07-25",1350
"559",4371203,"5e Arrondissement","lyon","france",45.76648,4.82532,"Apartment","Entire home/apt",4,2,2,170,2,90,0,"2020-07-25",5100
"560",4372918,"7e Arrondissement","lyon","france",45.75335,4.83772,"Apartment","Entire home/apt",2,1,1,45,15,1125,0,"2020-07-25",1350
