"","country","city","date","id","neighbourhood_cleansed","latitude","longitude","property_type","room_type","accommodates","bedrooms","beds","price","minimum_nights","maximum_nights","availability_30"
"2025","belgium","antwerp","2020-05-27",39736049,"Borgerhout Intra Muros Noord",51.22035,4.4423,"Condominium","Private room",2,0,1,28,2,1125,30
"2026","belgium","antwerp","2020-05-27",39746037,"Borgerhout Extra Muros",51.20106,4.44682,"Apartment","Private room",2,1,1,45,2,1125,28
"2027","belgium","antwerp","2020-05-27",39761566,"Borgerhout Intra Muros Zuid",51.21126,4.43459,"Apartment","Entire home/apt",2,1,1,35,7,28,0
"2028","belgium","antwerp","2020-05-27",39776734,"Zurenborg",51.20848,4.43154,"Apartment","Shared room",5,1,3,20,1,1125,29
"2029","belgium","antwerp","2020-05-27",39782250,"Hoboken - Centrum",51.17567,4.34638,"Townhouse","Private room",8,1,1,650,3,1125,0
"2030","belgium","antwerp","2020-05-27",39789316,"Haringrode",51.20296,4.42849,"Townhouse","Entire home/apt",2,1,1,50,2,14,29
"2031","belgium","antwerp","2020-05-27",39805468,"Amandus - Atheneum",51.22247,4.41703,"Apartment","Entire home/apt",4,1,2,65,1,30,0
"2032","belgium","antwerp","2020-05-27",39820380,"Zuid",51.20872,4.39209,"Loft","Entire home/apt",4,2,0,350,1,365,29
"2033","belgium","antwerp","2020-05-27",39827291,"Universiteitsbuurt",51.22412,4.4057,"Apartment","Entire home/apt",2,0,1,68,1,1125,30
"2034","belgium","antwerp","2020-05-27",39841234,"Stuivenberg",51.22656,4.42982,"Apartment","Entire home/apt",2,0,1,40,1,2,0
"2035","belgium","antwerp","2020-05-27",39856846,"Borgerhout Intra Muros Zuid",51.21034,4.43764,"Apartment","Entire home/apt",2,1,1,50,2,7,24
"2036","belgium","antwerp","2020-05-27",39882751,"Oud - Merksem",51.23947,4.43673,"House","Private room",1,1,1,16,5,90,30
"2037","belgium","antwerp","2020-05-27",39885185,"Deurne Vlieghaven",51.19015,4.44958,"Apartment","Entire home/apt",6,2,3,120,1,1125,30
"2038","belgium","antwerp","2020-05-27",39891513,"Historisch Centrum",51.21838,4.39877,"Apartment","Entire home/apt",4,1,2,90,1,1125,29
"2039","belgium","antwerp","2020-05-27",39905365,"Luchtbal",51.2574,4.423,"Apartment","Entire home/apt",2,1,1,35,60,1125,0
"2040","belgium","antwerp","2020-05-27",39905529,"Amandus - Atheneum",51.22884,4.4168,"Apartment","Entire home/apt",3,2,2,60,29,1125,27
"2041","belgium","antwerp","2020-05-27",39908193,"Centraal Station",51.21729,4.42399,"Apartment","Entire home/apt",10,3,5,135,2,1125,30
"2042","belgium","antwerp","2020-05-27",39935151,"Theaterbuurt-Meir",51.21425,4.40908,"Apartment","Entire home/apt",3,1,1,145,3,90,0
"2043","belgium","antwerp","2020-05-27",39954679,"Deurne Zuid West",51.2061,4.46726,"Townhouse","Private room",2,1,1,35,1,78,28
"2044","belgium","antwerp","2020-05-27",39976368,"Markgrave",51.19602,4.39976,"Loft","Entire home/apt",6,1,3,99,1,1125,30
"2045","belgium","antwerp","2020-05-27",39980921,"Sint-Andries",51.21543,4.40147,"Condominium","Entire home/apt",2,1,0,91,1,10,0
"2046","belgium","antwerp","2020-05-27",40000254,"Sint-Andries",51.21753,4.39632,"Apartment","Entire home/apt",8,2,4,166,2,1125,30
"2047","belgium","antwerp","2020-05-27",40004003,"Historisch Centrum",51.22134,4.39722,"Condominium","Entire home/apt",4,0,1,40,1,1125,25
"2048","belgium","antwerp","2020-05-27",40006939,"Markgrave",51.19669,4.4068,"Loft","Entire home/apt",8,3,5,199,1,1125,0
"2049","belgium","antwerp","2020-05-27",40021059,"Universiteitsbuurt",51.22691,4.40873,"Apartment","Entire home/apt",2,1,1,90,4,1125,21
"2050","belgium","antwerp","2020-05-27",40023088,"Oosterveld - Elsdonk",51.17335,4.43298,"House","Entire home/apt",8,4,4,125,3,1125,0
"2051","belgium","antwerp","2020-05-27",40046508,"Zuid",51.20971,4.39444,"Townhouse","Private room",2,1,NA,130,1,1125,30
"2052","belgium","antwerp","2020-05-27",40078653,"Sint-Andries",51.21661,4.40067,"Apartment","Entire home/apt",8,2,4,35,1,5,27
"2053","belgium","antwerp","2020-05-27",40079702,"Historisch Centrum",51.21855,4.39972,"Apartment","Entire home/apt",8,1,3,35,1,5,0
"2054","belgium","antwerp","2020-05-27",40080174,"Historisch Centrum",51.21888,4.40029,"Apartment","Entire home/apt",8,2,4,35,1,5,15
"2055","belgium","antwerp","2020-05-27",40080586,"Sint-Andries",51.2172,4.39909,"Apartment","Entire home/apt",8,2,4,35,1,5,12
"2056","belgium","antwerp","2020-05-27",40084323,"Stadspark",51.20935,4.41006,"Apartment","Entire home/apt",4,1,1,75,1,1125,21
"2057","belgium","antwerp","2020-05-27",40089107,"Stadspark",51.20556,4.41631,"Apartment","Entire home/apt",4,1,2,115,2,1125,30
"2058","belgium","antwerp","2020-05-27",40099953,"Stadspark",51.21059,4.4136,"Apartment","Entire home/apt",4,2,3,108,2,1125,20
"2059","belgium","antwerp","2020-05-27",40100499,"Oosterveld - Elsdonk",51.16928,4.4224,"Guest suite","Entire home/apt",2,0,1,39,1,1125,0
"2060","belgium","antwerp","2020-05-27",40101542,"Harmonie",51.20777,4.40667,"Townhouse","Entire home/apt",2,1,1,54,2,360,0
"2061","belgium","antwerp","2020-05-27",40101579,"Stadspark",51.21767,4.41584,"Apartment","Entire home/apt",2,0,1,50,2,1125,0
"2062","belgium","antwerp","2020-05-27",40127254,"Theaterbuurt-Meir",51.21209,4.40686,"Loft","Entire home/apt",8,3,5,199,1,1125,0
"2063","belgium","antwerp","2020-05-27",40128013,"Centraal Station",51.21743,4.41986,"Hotel","Private room",2,1,0,70,1,1125,28
"2064","belgium","antwerp","2020-05-27",40128267,"Theaterbuurt-Meir",51.21246,4.40634,"Loft","Entire home/apt",8,3,5,199,1,1125,0
"2065","belgium","antwerp","2020-05-27",40129291,"Stadspark",51.20649,4.41655,"Apartment","Entire home/apt",5,2,5,125,2,30,0
"2066","belgium","antwerp","2020-05-27",40129597,"Theaterbuurt-Meir",51.21352,4.40821,"Loft","Entire home/apt",8,3,5,199,1,1125,0
"2067","belgium","antwerp","2020-05-27",40129833,"Zuid",51.20709,4.3939,"Apartment","Private room",2,1,1,45,2,4,29
"2068","belgium","antwerp","2020-05-27",40129868,"Theaterbuurt-Meir",51.21261,4.40724,"Loft","Entire home/apt",8,3,5,199,1,1125,0
"2069","belgium","antwerp","2020-05-27",40134616,"Oud - Berchem",51.19291,4.41343,"Condominium","Private room",1,1,NA,15,1,1125,0
"2070","belgium","antwerp","2020-05-27",40147901,"Middelheim",51.18415,4.39195,"Apartment","Entire home/apt",4,2,3,95,2,1125,0
"2071","belgium","antwerp","2020-05-27",40150324,"Sint-Andries",51.21509,4.39715,"House","Entire home/apt",10,5,10,160,14,1125,29
"2072","belgium","antwerp","2020-05-27",40170356,"Brederode",51.20166,4.39012,"Apartment","Entire home/apt",4,0,2,66,1,1125,0
"2073","belgium","antwerp","2020-05-27",40172994,"Universiteitsbuurt",51.21987,4.41601,"Apartment","Entire home/apt",8,1,3,35,1,5,1
"2074","belgium","antwerp","2020-05-27",40176413,"Historisch Centrum",51.22282,4.40049,"Townhouse","Entire home/apt",8,3,3,295,1,365,28
"2075","belgium","antwerp","2020-05-27",40178230,"Zurenborg",51.20814,4.43295,"Apartment","Shared room",5,1,3,14,1,1125,30
"2076","belgium","antwerp","2020-05-27",40199212,"Universiteitsbuurt",51.21988,4.41518,"Apartment","Private room",2,1,1,80,1,1,25
"2077","belgium","antwerp","2020-05-27",40199266,"Brederode",51.203,4.3992,"House","Entire home/apt",3,2,2,60,1,1125,0
"2078","belgium","antwerp","2020-05-27",40216020,"Universiteitsbuurt",51.22291,4.41063,"Townhouse","Entire home/apt",16,8,14,1000,2,1125,26
"2079","belgium","antwerp","2020-05-27",40219162,"Theaterbuurt-Meir",51.2133,4.40957,"Apartment","Entire home/apt",2,1,1,65,2,1125,28
"2080","belgium","antwerp","2020-05-27",40229216,"Brederode",51.20195,4.39134,"Apartment","Private room",2,2,1,100,3,5,27
"2081","belgium","antwerp","2020-05-27",40271527,"Historisch Centrum",51.22411,4.40425,"Apartment","Entire home/apt",2,1,1,75,2,30,0
"2082","belgium","antwerp","2020-05-27",40295291,"Sint-Andries",51.21753,4.398,"Apartment","Entire home/apt",4,1,2,110,2,1125,0
"2083","belgium","antwerp","2020-05-27",40304859,"Eilandje",51.22713,4.40532,"Apartment","Entire home/apt",3,1,2,120,2,240,28
"2084","belgium","antwerp","2020-05-27",40307290,"Historisch Centrum",51.21927,4.39645,"Apartment","Private room",2,1,1,55,2,30,30
"2085","belgium","antwerp","2020-05-27",40316408,"Zurenborg",51.20728,4.44001,"House","Private room",2,1,1,24,5,40,0
"2086","belgium","antwerp","2020-05-27",40318379,"Historisch Centrum",51.22123,4.40468,"Apartment","Entire home/apt",2,0,2,75,1,1125,30
"2087","belgium","antwerp","2020-05-27",40328827,"Stadspark",51.20699,4.41401,"Apartment","Entire home/apt",5,1,0,71,28,1125,29
"2088","belgium","antwerp","2020-05-27",40358946,"Amandus - Atheneum",51.22735,4.42331,"Apartment","Entire home/apt",2,0,1,45,1,60,0
"2089","belgium","antwerp","2020-05-27",40365085,"Universiteitsbuurt",51.22137,4.40878,"Apartment","Entire home/apt",14,4,9,695,1,88,29
"2090","belgium","antwerp","2020-05-27",40367112,"Haringrode",51.20423,4.42357,"Apartment","Entire home/apt",2,1,1,38,30,180,6
"2091","belgium","antwerp","2020-05-27",40367956,"Centraal Station",51.21964,4.4163,"Apartment","Entire home/apt",3,0,2,45,2,150,11
"2092","belgium","antwerp","2020-05-27",40372249,"Borgerhout Intra Muros Zuid",51.21097,4.42994,"Apartment","Private room",2,1,1,45,1,21,28
"2093","belgium","antwerp","2020-05-27",40376618,"Theaterbuurt-Meir",51.2113,4.40602,"Apartment","Entire home/apt",2,0,1,40,1,1125,18
"2094","belgium","antwerp","2020-05-27",40385598,"Amandus - Atheneum",51.22278,4.41834,"Apartment","Entire home/apt",5,2,5,100,21,1000,28
"2095","belgium","antwerp","2020-05-27",40390493,"Centraal Station",51.21453,4.42059,"Aparthotel","Private room",2,1,2,59,1,365,30
"2096","belgium","antwerp","2020-05-27",40392465,"Centraal Station",51.21453,4.42059,"Aparthotel","Private room",2,1,2,59,1,365,30
"2097","belgium","antwerp","2020-05-27",40396720,"Sint-Andries",51.2167,4.39377,"Apartment","Entire home/apt",2,1,1,100,1,1125,30
"2098","belgium","antwerp","2020-05-27",40401611,"Linkeroever",51.22043,4.38186,"Loft","Entire home/apt",4,2,3,99,1,30,0
"2099","belgium","antwerp","2020-05-27",40411035,"Theaterbuurt-Meir",51.21853,4.4079,"Apartment","Entire home/apt",9,2,5,40,1,4,19
"2100","belgium","antwerp","2020-05-27",40412786,"Theaterbuurt-Meir",51.21719,4.41297,"Apartment","Entire home/apt",4,1,2,65,2,1125,30
"2101","belgium","antwerp","2020-05-27",40413795,"Centraal Station",51.21453,4.42059,"Aparthotel","Private room",2,1,2,69,1,365,30
"2102","belgium","antwerp","2020-05-27",40413837,"Centraal Station",51.21453,4.42059,"Aparthotel","Private room",2,1,2,69,1,365,30
"2103","belgium","antwerp","2020-05-27",40413840,"Centraal Station",51.21453,4.42059,"Aparthotel","Private room",2,1,2,59,1,365,30
"2104","belgium","antwerp","2020-05-27",40414879,"Centraal Station",51.21453,4.42059,"Aparthotel","Private room",2,1,2,69,1,365,30
"2105","belgium","antwerp","2020-05-27",40438979,"Historisch Centrum",51.21945,4.40246,"Bed and breakfast","Private room",2,1,1,114,1,99,23
"2106","belgium","antwerp","2020-05-27",40441020,"Universiteitsbuurt",51.22544,4.40586,"Apartment","Entire home/apt",3,1,1,100,2,1125,28
"2107","belgium","antwerp","2020-05-27",40447103,"Historisch Centrum",51.22362,4.40476,"Boutique hotel","Private room",2,1,1,39,1,1125,0
"2108","belgium","antwerp","2020-05-27",40468151,"Historisch Centrum",51.21905,4.40466,"Apartment","Entire home/apt",6,2,3,100,1,1125,0
"2109","belgium","antwerp","2020-05-27",40469819,"Brederode",51.20623,4.40146,"Townhouse","Private room",2,1,1,35,3,10,6
"2110","belgium","antwerp","2020-05-27",40499010,"Eilandje",51.22974,4.40626,"Loft","Entire home/apt",9,2,9,180,2,29,30
"2111","belgium","antwerp","2020-05-27",40499255,"Historisch Centrum",51.21813,4.39855,"Apartment","Entire home/apt",2,1,1,90,4,1125,0
"2112","belgium","antwerp","2020-05-27",40502047,"Stadspark",51.20474,4.41349,"Apartment","Entire home/apt",2,1,1,80,2,1125,0
"2113","belgium","antwerp","2020-05-27",40505166,"Historisch Centrum",51.22317,4.40461,"Apartment","Entire home/apt",2,0,2,65,1,1125,30
"2114","belgium","antwerp","2020-05-27",40517821,"Historisch Centrum",51.21813,4.39855,"Apartment","Entire home/apt",2,1,1,115,4,1125,0
"2115","belgium","antwerp","2020-05-27",40521690,"Oud - Berchem",51.20217,4.43189,"Townhouse","Private room",16,4,28,33,1,1125,30
"2116","belgium","antwerp","2020-05-27",40552378,"Historisch Centrum",51.22448,4.39971,"Loft","Entire home/apt",6,2,4,120,1,4,23
"2117","belgium","antwerp","2020-05-27",40561103,"Dam",51.23227,4.42569,"Apartment","Entire home/apt",2,1,1,46,1,1125,30
"2118","belgium","antwerp","2020-05-27",40575898,"Harmonie",51.20988,4.40657,"Apartment","Private room",2,1,1,35,1,1125,0
"2119","belgium","antwerp","2020-05-27",40579174,"Eilandje",51.22813,4.40604,"Apartment","Entire home/apt",4,2,3,300,2,90,2
"2120","belgium","antwerp","2020-05-27",40602577,"Stadspark",51.20924,4.41374,"Apartment","Entire home/apt",4,2,2,85,2,1125,4
"2121","belgium","antwerp","2020-05-27",40605066,"Zurenborg",51.20897,4.43033,"Apartment","Shared room",8,1,9,69,1,1125,30
"2122","belgium","antwerp","2020-05-27",40610100,"Zurenborg",51.20863,4.43193,"Apartment","Shared room",8,1,5,69,1,1125,30
"2123","belgium","antwerp","2020-05-27",40611679,"Universiteitsbuurt",51.22023,4.40617,"Apartment","Private room",2,1,1,37,1,4,28
"2124","belgium","antwerp","2020-05-27",40628318,"Borgerhout Extra Muros",51.21139,4.4518,"Apartment","Entire home/apt",2,0,1,52,1,1,30
"2125","belgium","antwerp","2020-05-27",40628542,"Oud - Berchem",51.19808,4.42437,"Townhouse","Entire home/apt",4,2,2,75,2,31,0
"2126","belgium","antwerp","2020-05-27",40646999,"Harmonie",51.20546,4.40958,"Apartment","Entire home/apt",14,3,12,74,1,1125,21
"2127","belgium","antwerp","2020-05-27",40647869,"Historisch Centrum",51.22241,4.40448,"Loft","Entire home/apt",2,1,1,99,2,1125,0
"2128","belgium","antwerp","2020-05-27",40652467,"Stadspark",51.2075,4.41293,"Villa","Entire home/apt",16,9,12,4600,4,1125,23
"2129","belgium","antwerp","2020-05-27",40663725,"Theaterbuurt-Meir",51.21982,4.40544,"Apartment","Entire home/apt",4,1,3,225,2,1125,30
"2130","belgium","antwerp","2020-05-27",40665796,"Universiteitsbuurt",51.22122,4.41615,"Apartment","Entire home/apt",5,2,2,120,3,28,30
"2131","belgium","antwerp","2020-05-27",40695825,"Centraal Station",51.21127,4.41988,"Apartment","Entire home/apt",2,0,1,65,1,1125,0
"2132","belgium","antwerp","2020-05-27",40716997,"Zurenborg",51.2097,4.42706,"Apartment","Entire home/apt",2,1,1,70,25,1125,0
"2133","belgium","antwerp","2020-05-27",40717273,"Brederode",51.20136,4.39419,"Serviced apartment","Entire home/apt",4,1,1,100,1,7,28
"2134","belgium","antwerp","2020-05-27",40724662,"Eilandje",51.23037,4.40916,"Apartment","Entire home/apt",4,2,2,195,2,1125,28
"2135","belgium","antwerp","2020-05-27",40752802,"Theaterbuurt-Meir",51.21926,4.40733,"Apartment","Entire home/apt",16,5,12,745,1,61,29
"2136","belgium","antwerp","2020-05-27",40753166,"Deurne Zuid West",51.2045,4.46834,"Townhouse","Private room",2,1,1,25,2,30,0
"2137","belgium","antwerp","2020-05-27",40778942,"Haringrode",51.20317,4.41584,"Apartment","Entire home/apt",7,4,7,100,2,1125,30
"2138","belgium","antwerp","2020-05-27",40792650,"Theaterbuurt-Meir",51.21603,4.41367,"Apartment","Entire home/apt",12,2,4,1000,1,5,0
"2139","belgium","antwerp","2020-05-27",40792841,"Historisch Centrum",51.22288,4.40132,"Apartment","Entire home/apt",6,2,5,97,1,61,30
"2140","belgium","antwerp","2020-05-27",40792909,"Theaterbuurt-Meir",51.21296,4.40918,"Apartment","Entire home/apt",4,1,2,75,1,28,0
"2141","belgium","antwerp","2020-05-27",40793657,"Theaterbuurt-Meir",51.21844,4.40827,"Apartment","Entire home/apt",8,2,3,1000,1,5,0
"2142","belgium","antwerp","2020-05-27",40794159,"Theaterbuurt-Meir",51.21982,4.40655,"Apartment","Entire home/apt",8,2,3,1000,1,5,22
"2143","belgium","antwerp","2020-05-27",40794458,"Universiteitsbuurt",51.22032,4.40636,"Apartment","Entire home/apt",8,2,3,1000,1,5,27
"2144","belgium","antwerp","2020-05-27",40798729,"Theaterbuurt-Meir",51.21847,4.40677,"Apartment","Entire home/apt",8,2,3,1000,1,5,20
"2145","belgium","antwerp","2020-05-27",40800004,"Theaterbuurt-Meir",51.2198,4.40679,"Apartment","Entire home/apt",8,2,3,1000,1,5,0
"2146","belgium","antwerp","2020-05-27",40802145,"Historisch Centrum",51.21855,4.39728,"House","Entire home/apt",3,1,1,100,1,3,30
"2147","belgium","antwerp","2020-05-27",40812401,"Historisch Centrum",51.22213,4.40273,"Apartment","Entire home/apt",6,2,5,95,2,61,30
"2148","belgium","antwerp","2020-05-27",40813255,"Historisch Centrum",51.22173,4.40152,"Apartment","Entire home/apt",6,1,4,90,2,61,30
"2149","belgium","antwerp","2020-05-27",40827672,"Theaterbuurt-Meir",51.21621,4.40183,"Townhouse","Entire home/apt",4,1,3,110,2,1125,19
"2150","belgium","antwerp","2020-05-27",40860344,"Theaterbuurt-Meir",51.21837,4.40704,"Apartment","Entire home/apt",3,1,1,80,7,30,30
"2151","belgium","antwerp","2020-05-27",40879981,"Zurenborg",51.20711,4.43192,"Apartment","Entire home/apt",2,1,2,50,2,3,23
"2152","belgium","antwerp","2020-05-27",40890925,"Sint-Andries",51.21725,4.39863,"Apartment","Entire home/apt",9,1,4,1500,1,4,23
"2153","belgium","antwerp","2020-05-27",40891179,"Theaterbuurt-Meir",51.2193,4.40813,"Apartment","Entire home/apt",4,2,3,45,1,4,0
"2154","belgium","antwerp","2020-05-27",40891753,"Zuid",51.21162,4.39899,"Apartment","Entire home/apt",2,1,1,65,2,100,0
"2155","belgium","antwerp","2020-05-27",40915413,"Centraal Station",51.21335,4.41711,"Apartment","Entire home/apt",4,2,3,150,1,365,0
"2156","belgium","antwerp","2020-05-27",40935222,"Stadspark",51.21117,4.41294,"Loft","Entire home/apt",2,1,1,130,3,1125,30
"2157","belgium","antwerp","2020-05-27",40936525,"Stadspark",51.20927,4.40908,"Apartment","Entire home/apt",3,1,2,80,2,1125,0
"2158","belgium","antwerp","2020-05-27",40938934,"Sint-Andries",51.21577,4.39918,"Apartment","Entire home/apt",4,1,3,58,1,28,0
"2159","belgium","antwerp","2020-05-27",40939665,"Theaterbuurt-Meir",51.21543,4.40868,"Apartment","Entire home/apt",2,0,NA,68,2,1125,18
"2160","belgium","antwerp","2020-05-27",40945959,"Brederode",51.20275,4.39399,"Loft","Entire home/apt",4,2,2,140,2,1125,20
"2161","belgium","antwerp","2020-05-27",40960005,"Middelheim",51.18316,4.39712,"Apartment","Entire home/apt",2,2,3,49,4,1125,28
"2162","belgium","antwerp","2020-05-27",40968923,"Historisch Centrum",51.22001,4.40242,"Apartment","Entire home/apt",2,1,1,72,2,60,0
"2163","belgium","antwerp","2020-05-27",40969756,"Stadspark",51.21072,4.41318,"Apartment","Entire home/apt",5,2,2,200,2,1125,30
"2164","belgium","antwerp","2020-05-27",40985461,"Dam",51.23248,4.42535,"Loft","Entire home/apt",3,1,1,55,1,1125,0
"2165","belgium","antwerp","2020-05-27",40998197,"Centraal Station",51.21509,4.41597,"Apartment","Entire home/apt",4,2,2,95,1,365,0
"2166","belgium","antwerp","2020-05-27",41005129,"Zuid",51.21182,4.39354,"Apartment","Entire home/apt",4,2,3,155,2,8,0
"2167","belgium","antwerp","2020-05-27",41018786,"Centraal Station",51.21532,4.41705,"Apartment","Entire home/apt",4,2,3,150,1,365,0
"2168","belgium","antwerp","2020-05-27",41023270,"Zuid",51.20844,4.39746,"Apartment","Entire home/apt",2,1,1,45,13,14,0
"2169","belgium","antwerp","2020-05-27",41045326,"Theaterbuurt-Meir",51.21442,4.4032,"Apartment","Entire home/apt",2,1,1,100,2,1125,29
"2170","belgium","antwerp","2020-05-27",41056032,"Brederode",51.20023,4.39247,"Apartment","Entire home/apt",4,2,2,100,2,6,0
"2171","belgium","antwerp","2020-05-27",41060220,"Borgerhout Extra Muros",51.20177,4.44499,"Apartment","Private room",2,1,1,39,1,7,0
"2172","belgium","antwerp","2020-05-27",41094334,"Historisch Centrum",51.2211,4.40128,"Apartment","Entire home/apt",9,1,5,1500,1,4,19
"2173","belgium","antwerp","2020-05-27",41094824,"Historisch Centrum",51.22124,4.40293,"Apartment","Entire home/apt",9,1,4,1500,1,4,12
"2174","belgium","antwerp","2020-05-27",41096855,"Centraal Station",51.21821,4.41575,"Apartment","Entire home/apt",9,1,4,1500,1,4,7
"2175","belgium","antwerp","2020-05-27",41104073,"Borgerhout Extra Muros",51.19875,4.45029,"Apartment","Private room",1,1,1,40,1,28,0
"2176","belgium","antwerp","2020-05-27",41124839,"Historisch Centrum",51.2193,4.39939,"Apartment","Entire home/apt",10,2,4,1500,1,4,29
