"","id","neighbourhood_cleansed","city","country","latitude","longitude","property_type","room_type","accommodates","bedrooms","beds","price","minimum_nights","maximum_nights","availability_30","date","revenue_30"
"8805",16347953,"Neuköllner Mitte/Zentrum","berlin","germany",52.47619,13.42966,"Apartment","Private room",2,1,2,40,3,10,0,"2020-06-13",1200
"8806",16349343,"Prenzlauer Berg Süd","berlin","germany",52.53522,13.42599,"Apartment","Private room",3,1,2,37,3,30,0,"2020-06-13",1110
"8807",16350753,"Frankfurter Allee Nord","berlin","germany",52.51835,13.45462,"Apartment","Private room",2,1,1,30,10,1125,0,"2020-06-13",900
"8808",16356184,"Schöneberg-Süd","berlin","germany",52.48492,13.36084,"Apartment","Entire home/apt",2,0,1,25,180,365,29,"2020-06-13",25
"8809",16357090,"Rixdorf","berlin","germany",52.47804,13.44694,"Apartment","Private room",2,1,1,50,10,30,0,"2020-06-13",1500
"8810",16363711,"Prenzlauer Berg Nordwest","berlin","germany",52.55293,13.40184,"Apartment","Entire home/apt",2,1,1,43,2,1125,0,"2020-06-13",1290
"8811",16364861,"Südliche Friedrichstadt","berlin","germany",52.5063,13.39726,"Apartment","Private room",2,1,1,47,3,1125,0,"2020-06-13",1410
"8812",16365920,"Alexanderplatz","berlin","germany",52.52645,13.40637,"Apartment","Private room",1,1,1,25,6,1125,0,"2020-06-13",750
"8813",16372577,"Frankfurter Allee Süd FK","berlin","germany",52.49923,13.45845,"Apartment","Private room",2,1,2,38,2,15,0,"2020-06-13",1140
"8814",16373826,"Ost 1","berlin","germany",52.57101,13.37809,"Apartment","Private room",2,1,1,25,3,14,0,"2020-06-13",750
"8815",16374680,"Brunnenstr. Süd","berlin","germany",52.53509,13.39779,"Apartment","Private room",2,1,1,40,1,1125,29,"2020-06-13",40
"8816",16375565,"Schillerpromenade","berlin","germany",52.48736,13.41081,"Apartment","Private room",2,1,1,60,3,1125,28,"2020-06-13",120
"8817",16376285,"Reuterstraße","berlin","germany",52.49207,13.43118,"Apartment","Private room",2,1,1,36,4,31,0,"2020-06-13",1080
"8818",16376298,"Osloer Straße","berlin","germany",52.55499,13.39178,"Apartment","Private room",2,1,1,39,9,120,0,"2020-06-13",1170
"8819",16376725,"Alexanderplatz","berlin","germany",52.51742,13.42234,"Apartment","Entire home/apt",4,2,2,65,60,1125,0,"2020-06-13",1950
"8820",16377004,"Reuterstraße","berlin","germany",52.48497,13.4289,"Apartment","Entire home/apt",3,1,1,90,3,1125,0,"2020-06-13",2700
"8821",16377646,"Frankfurter Allee Süd FK","berlin","germany",52.51099,13.46105,"Apartment","Entire home/apt",2,1,1,60,1,1125,0,"2020-06-13",1800
"8822",16378479,"Otto-Suhr-Allee","berlin","germany",52.51895,13.30064,"Apartment","Private room",2,1,1,19,1,1125,0,"2020-06-13",570
"8823",16378622,"Frankfurter Allee Süd","berlin","germany",52.50876,13.48234,"Apartment","Entire home/apt",4,1,2,30,1,1125,0,"2020-06-13",900
"8824",16378698,"Neuköllner Mitte/Zentrum","berlin","germany",52.46943,13.43465,"Apartment","Private room",2,1,1,28,3,9,0,"2020-06-13",840
"8825",16378888,"Schöneberg-Süd","berlin","germany",52.48923,13.34079,"Apartment","Private room",2,1,1,45,3,1125,0,"2020-06-13",1350
"8826",16383810,"Friedrichsfelde Nord","berlin","germany",52.51246,13.52846,"Apartment","Entire home/apt",1,0,1,35,7,25,0,"2020-06-13",1050
"8827",16384959,"Reuterstraße","berlin","germany",52.48256,13.43976,"Apartment","Private room",3,1,2,40,14,40,0,"2020-06-13",1200
"8828",16386098,"Frankfurter Allee Nord","berlin","germany",52.5171,13.45779,"Apartment","Private room",3,2,2,45,1,21,0,"2020-06-13",1350
"8829",16386214,"Schöneberg-Süd","berlin","germany",52.4816,13.36226,"Apartment","Entire home/apt",2,1,1,40,4,1125,0,"2020-06-13",1200
"8830",16388235,"Prenzlauer Berg Ost","berlin","germany",52.53555,13.44033,"Apartment","Private room",2,1,1,30,2,1125,0,"2020-06-13",900
"8831",16388476,"Frankfurter Allee Süd FK","berlin","germany",52.51221,13.46898,"Apartment","Entire home/apt",3,1,2,75,4,1125,0,"2020-06-13",2250
"8832",16390457,"Reuterstraße","berlin","germany",52.48232,13.44024,"Apartment","Entire home/apt",2,1,1,40,2,1125,0,"2020-06-13",1200
"8833",16391819,"Alexanderplatz","berlin","germany",52.52953,13.39853,"Apartment","Private room",2,1,1,75,3,1125,0,"2020-06-13",2250
"8834",16391921,"Dammvorstadt","berlin","germany",52.4538,13.57428,"Apartment","Entire home/apt",2,0,2,55,2,1125,0,"2020-06-13",1650
"8835",16392430,"Prenzlauer Berg Nord","berlin","germany",52.54991,13.41457,"Apartment","Entire home/apt",3,1,1,50,2,1125,0,"2020-06-13",1500
"8836",16393074,"Alt-Lichtenberg","berlin","germany",52.51617,13.49103,"Apartment","Private room",2,1,1,50,4,30,13,"2020-06-13",850
"8837",16393122,"Tiergarten Süd","berlin","germany",52.50676,13.37601,"Apartment","Entire home/apt",2,0,2,49,4,7,0,"2020-06-13",1470
"8838",16393967,"Südliche Friedrichstadt","berlin","germany",52.49676,13.41968,"Apartment","Private room",2,1,1,20,3,1125,0,"2020-06-13",600
